imdbID,Genre,Title,Year,image_path
tt1605790,"Action, Adventure, Drama",Zokkomon,22 Apr 2011,../dataset/images/tt1605790.jpg
tt1452599,"Crime, Thriller",Restitution,28 Oct 2011,../dataset/images/tt1452599.jpg
tt1606259,"Documentary, Biography, Drama",Knuckle,,../dataset/images/tt1606259.jpg
tt1235841,"Comedy, Drama",Sidewalls,26 Oct 2011,../dataset/images/tt1235841.jpg
tt1436559,Comedy,"Love, Wedding, Marriage",24 Jun 2011,../dataset/images/tt1436559.jpg
tt2090580,"Short, Drama",Now,,../dataset/images/tt2090580.jpg
tt1487118,"Comedy, Romance",Chalet Girl,14 Oct 2011,../dataset/images/tt1487118.jpg
tt1830792,"Drama, Romance",Romeos,08 Dec 2011,../dataset/images/tt1830792.jpg
tt1559040,Drama,Angels Crest,30 Dec 2011,../dataset/images/tt1559040.jpg
tt0120815,"Action, Drama, War",Saving Private Ryan,24 Jul 1998,../dataset/images/tt0120815.jpg
tt0120591,"Action, Adventure, Sci-Fi",Armageddon,01 Jul 1998,../dataset/images/tt0120591.jpg
tt0129387,"Comedy, Romance",There's Something About Mary,15 Jul 1998,../dataset/images/tt0129387.jpg
tt0120623,"Animation, Adventure, Comedy",A Bug's Life,25 Nov 1998,../dataset/images/tt0120623.jpg
tt0120484,"Comedy, Sport",The Waterboy,06 Nov 1998,../dataset/images/tt0120484.jpg
tt0118998,"Comedy, Family, Fantasy",Doctor Dolittle,26 Jun 1998,../dataset/images/tt0118998.jpg
tt0120812,"Action, Comedy, Crime",Rush Hour,18 Sep 1998,../dataset/images/tt0120812.jpg
tt0120647,"Action, Drama, Sci-Fi",Deep Impact,08 May 1998,../dataset/images/tt0120647.jpg
tt0120685,"Action, Sci-Fi, Thriller",Godzilla,20 May 1998,../dataset/images/tt0120685.jpg
tt0129290,"Biography, Comedy, Drama",Patch Adams,25 Dec 1998,../dataset/images/tt0129290.jpg
tt0122151,"Action, Crime, Thriller",Lethal Weapon 4,10 Jul 1998,../dataset/images/tt0122151.jpg
tt0120382,Drama,The Truman Show,05 Jun 1998,../dataset/images/tt0120382.jpg
tt0120762,"Animation, Adventure, Family",Mulan,19 Jun 1998,../dataset/images/tt0120762.jpg
tt0128853,"Comedy, Drama, Romance",You've Got Mail,18 Dec 1998,../dataset/images/tt0128853.jpg
tt0120660,"Action, Crime, Drama",Enemy of the State,20 Nov 1998,../dataset/images/tt0120660.jpg
tt0120794,"Animation, Adventure, Biography",The Prince of Egypt,18 Dec 1998,../dataset/images/tt0120794.jpg
tt0134067,"Animation, Adventure, Comedy",The Rugrats Movie,20 Nov 1998,../dataset/images/tt0134067.jpg
tt0138097,"Comedy, Drama, Romance",Shakespeare in Love,08 Jan 1999,../dataset/images/tt0138097.jpg
tt0120746,"Action, Adventure, Comedy",The Mask of Zorro,17 Jul 1998,../dataset/images/tt0120746.jpg
tt0120686,"Comedy, Drama",Stepmom,25 Dec 1998,../dataset/images/tt0120686.jpg
tt0120587,"Animation, Adventure, Comedy",Antz,02 Oct 1998,../dataset/images/tt0120587.jpg
tt0120888,"Comedy, Music, Romance",The Wedding Singer,13 Feb 1998,../dataset/images/tt0120888.jpg
tt0120632,"Drama, Fantasy, Romance",City of Angels,10 Apr 1998,../dataset/images/tt0120632.jpg
tt0119314,"Drama, Romance, Western",The Horse Whisperer,15 May 1998,../dataset/images/tt0119314.jpg
tt0120828,"Action, Adventure, Comedy",Six Days Seven Nights,12 Jun 1998,../dataset/images/tt0120828.jpg
tt0120844,"Action, Adventure, Sci-Fi",Star Trek: Insurrection,11 Dec 1998,../dataset/images/tt0120844.jpg
tt0120611,"Action, Horror",Blade,21 Aug 1998,../dataset/images/tt0120611.jpg
tt0120738,"Action, Adventure, Family",Lost in Space,03 Apr 1998,../dataset/images/tt0120738.jpg
tt0120787,"Crime, Drama, Thriller",A Perfect Murder,05 Jun 1998,../dataset/images/tt0120787.jpg
tt0120783,"Adventure, Comedy, Drama",The Parent Trap,29 Jul 1998,../dataset/images/tt0120783.jpg
tt0120631,"Comedy, Drama, Romance",Ever After: A Cinderella Story,31 Jul 1998,../dataset/images/tt0120631.jpg
tt0119313,"Drama, Romance",Hope Floats,29 May 1998,../dataset/images/tt0119313.jpg
tt0120873,"Action, Crime, Thriller",U.S. Marshals,06 Mar 1998,../dataset/images/tt0120873.jpg
tt0120744,"Action, Adventure",The Man in the Iron Mask,13 Mar 1998,../dataset/images/tt0120744.jpg
tt0120633,Drama,A Civil Action,08 Jan 1999,../dataset/images/tt0120633.jpg
tt0120832,"Crime, Drama, Mystery",Snake Eyes,07 Aug 1998,../dataset/images/tt0120832.jpg
tt0120889,"Drama, Fantasy, Romance",What Dreams May Come,02 Oct 1998,../dataset/images/tt0120889.jpg
tt0120694,"Horror, Thriller",Halloween H20: 20 Years Later,05 Aug 1998,../dataset/images/tt0120694.jpg
tt0122718,"Action, Adventure, Comedy",Small Soldiers,10 Jul 1998,../dataset/images/tt0122718.jpg
tt0120751,"Action, Adventure, Family",Mighty Joe Young,25 Dec 1998,../dataset/images/tt0120751.jpg
tt0120791,"Comedy, Drama, Fantasy",Practical Magic,16 Oct 1998,../dataset/images/tt0120791.jpg
tt0119643,"Drama, Fantasy, Romance",Meet Joe Black,13 Nov 1998,../dataset/images/tt0119643.jpg
tt0120768,"Action, Crime, Drama",The Negotiator,29 Jul 1998,../dataset/images/tt0120768.jpg
tt0122690,"Action, Adventure, Crime",Ronin,25 Sep 1998,../dataset/images/tt0122690.jpg
tt0133952,"Action, Thriller",The Siege,06 Nov 1998,../dataset/images/tt0133952.jpg
tt0120789,"Comedy, Drama, Fantasy",Pleasantville,23 Oct 1998,../dataset/images/tt0120789.jpg
tt0133751,"Horror, Mystery, Sci-Fi",The Faculty,25 Dec 1998,../dataset/images/tt0133751.jpg
tt0130018,"Horror, Mystery, Thriller",I Still Know What You Did Last Summer,13 Nov 1998,../dataset/images/tt0130018.jpg
tt0119942,"Comedy, Drama",Primary Colors,20 Mar 1998,../dataset/images/tt0119942.jpg
tt0146336,"Horror, Mystery, Thriller",Urban Legend,25 Sep 1998,../dataset/images/tt0146336.jpg
tt0120703,"Comedy, Drama, Romance",How Stella Got Her Groove Back,14 Aug 1998,../dataset/images/tt0120703.jpg
tt0120780,"Crime, Drama, Romance",Out of Sight,26 Jun 1998,../dataset/images/tt0120780.jpg
tt0120184,"Drama, Mystery, Sci-Fi",Sphere,13 Feb 1998,../dataset/images/tt0120184.jpg
tt0120863,"Drama, War",The Thin Red Line,15 Jan 1999,../dataset/images/tt0120863.jpg
tt0141109,"Comedy, Drama, Family",Jack Frost,11 Dec 1998,../dataset/images/tt0141109.jpg
tt0120749,"Action, Crime, Drama",Mercury Rising,03 Apr 1998,../dataset/images/tt0120749.jpg
tt0144120,"Comedy, Fantasy, Horror",Bride of Chucky,16 Oct 1998,../dataset/images/tt0144120.jpg
tt0120770,"Comedy, Music, Romance",A Night at the Roxbury,02 Oct 1998,../dataset/images/tt0120770.jpg
tt0120890,"Crime, Drama, Mystery",Wild Things,20 Mar 1998,../dataset/images/tt0120890.jpg
tt0127536,"Biography, Drama, History",Elizabeth,19 Feb 1999,../dataset/images/tt0127536.jpg
tt0123987,"Comedy, Family",Madeline,10 Jul 1998,../dataset/images/tt0123987.jpg
tt0120772,"Comedy, Drama, Romance",The Object of My Affection,17 Apr 1998,../dataset/images/tt0120772.jpg
tt0125454,"Adventure, Comedy, Drama",Paulie,17 Apr 1998,../dataset/images/tt0125454.jpg
tt0118798,"Comedy, Drama, Romance",Bulworth,22 May 1998,../dataset/images/tt0118798.jpg
tt0119223,"Drama, Romance",Great Expectations,30 Jan 1998,../dataset/images/tt0119223.jpg
tt0127723,"Comedy, Romance",Can't Hardly Wait,12 Jun 1998,../dataset/images/tt0127723.jpg
tt0119099,"Action, Crime, Drama",Fallen,16 Jan 1998,../dataset/images/tt0119099.jpg
tt0166396,Comedy,Waking Ned Devine,08 Jan 1999,../dataset/images/tt0166396.jpg
tt0120776,Drama,One True Thing,18 Sep 1998,../dataset/images/tt0120776.jpg
tt0119905,"Comedy, Drama",The Players Club,08 Apr 1998,../dataset/images/tt0119905.jpg
tt0128442,"Crime, Drama",Rounders,11 Sep 1998,../dataset/images/tt0128442.jpg
tt0120603,"Drama, History, Horror",Beloved,16 Oct 1998,../dataset/images/tt0120603.jpg
tt0120800,"Animation, Adventure, Comedy",Quest for Camelot,15 May 1998,../dataset/images/tt0120800.jpg
tt0124718,"Drama, Sport",He Got Game,01 May 1998,../dataset/images/tt0124718.jpg
tt0120741,"Comedy, Crime",Jane Austen's Mafia!,24 Jul 1998,../dataset/images/tt0120741.jpg
tt0120696,"Action, Crime, Drama",Hard Rain,16 Jan 1998,../dataset/images/tt0120696.jpg
tt0120841,"Horror, Sci-Fi",Species II,10 Apr 1998,../dataset/images/tt0120841.jpg
tt0120008,"Action, Crime, Thriller",The Replacement Killers,06 Feb 1998,../dataset/images/tt0120008.jpg
tt0120773,"Adventure, Comedy",The Odd Couple II,10 Apr 1998,../dataset/images/tt0120773.jpg
tt0120595,"Adventure, Comedy, Drama",Babe: Pig in the City,25 Nov 1998,../dataset/images/tt0120595.jpg
tt0124879,"Comedy, Drama",Simon Birch,11 Sep 1998,../dataset/images/tt0124879.jpg
tt0134619,"Horror, Mystery, Sci-Fi",Disturbing Behavior,24 Jul 1998,../dataset/images/tt0134619.jpg
tt0120693,"Comedy, Crime",Half Baked,16 Jan 1998,../dataset/images/tt0120693.jpg
tt0118715,"Comedy, Crime",The Big Lebowski,06 Mar 1998,../dataset/images/tt0118715.jpg
tt0128445,"Comedy, Drama",Rushmore,19 Feb 1999,../dataset/images/tt0128445.jpg
tt0120577,"Drama, Music",54,28 Aug 1998,../dataset/images/tt0120577.jpg
tt0120324,"Crime, Drama, Thriller",A Simple Plan,22 Jan 1999,../dataset/images/tt0120324.jpg
tt0120576,"Drama, Romance, Music",Dance with Me,21 Aug 1998,../dataset/images/tt0120576.jpg
tt0118301,Comedy,Dead Man on Campus,21 Aug 1998,../dataset/images/tt0118301.jpg
tt0120157,"Action, Drama, Sci-Fi",Soldier,23 Oct 1998,../dataset/images/tt0120157.jpg
tt0118929,"Drama, Fantasy, Sci-Fi",Dark City,27 Feb 1998,../dataset/images/tt0118929.jpg
tt0118747,"Action, Comedy, Crime",Blues Brothers 2000,06 Feb 1998,../dataset/images/tt0118747.jpg
tt0118966,"Action, Crime, Drama",Desperate Measures,30 Jan 1998,../dataset/images/tt0118966.jpg
tt0118744,"Drama, Thriller",Hush,06 Mar 1998,../dataset/images/tt0118744.jpg
tt0120610,"Action, Crime, Drama",Black Dog,01 May 1998,../dataset/images/tt0120610.jpg
tt0120722,"Comedy, Drama, Romance",Living Out Loud,06 Nov 1998,../dataset/images/tt0120722.jpg
tt0120820,"Comedy, Romance",Senseless,20 Feb 1998,../dataset/images/tt0120820.jpg
tt0123324,"Biography, Drama, Music",Why Do Fools Fall in Love,28 Aug 1998,../dataset/images/tt0123324.jpg
tt0120598,"Adventure, Family",Barney's Great Adventure,03 Apr 1998,../dataset/images/tt0120598.jpg
tt0155753,"Comedy, Family",I'll Be Home for Christmas,13 Nov 1998,../dataset/images/tt0155753.jpg
tt0120701,"Comedy, Drama",Holy Man,09 Oct 1998,../dataset/images/tt0120701.jpg
tt0120148,"Comedy, Drama, Fantasy",Sliding Doors,01 May 1998,../dataset/images/tt0120148.jpg
tt0118956,"Action, Adventure, Horror",Deep Rising,30 Jan 1998,../dataset/images/tt0118956.jpg
tt0120669,"Comedy, Drama",Fear and Loathing in Las Vegas,22 May 1998,../dataset/images/tt0120669.jpg
tt0119304,"Comedy, Romance, Drama",Home Fries,25 Nov 1998,../dataset/images/tt0119304.jpg
tt0120769,"Action, Crime, Drama",The Newton Boys,27 Mar 1998,../dataset/images/tt0120769.jpg
tt0120724,"Action, Comedy, Thriller",Knock Off,04 Sep 1998,../dataset/images/tt0120724.jpg
tt0131436,Comedy,I Got the Hook Up,27 May 1998,../dataset/images/tt0131436.jpg
tt0140796,"Comedy, Family, Sport",Air Bud: Golden Receiver,14 Aug 1998,../dataset/images/tt0140796.jpg
tt0120654,Comedy,Dirty Work,12 Jun 1998,../dataset/images/tt0120654.jpg
tt0124198,"Comedy, Crime, Thriller",Very Bad Things,25 Nov 1998,../dataset/images/tt0124198.jpg
tt0158493,"Crime, Drama",Belly,04 Nov 1998,../dataset/images/tt0158493.jpg
tt0120901,"Action, Comedy, Thriller",Wrongfully Accused,21 Aug 1998,../dataset/images/tt0120901.jpg
tt0120802,"Drama, Romance, Mystery",The Red Violin,11 Jun 1999,../dataset/images/tt0120802.jpg
tt0165494,Comedy,Ringmaster,25 Nov 1998,../dataset/images/tt0165494.jpg
tt0118636,"Drama, Romance, Thriller",Apt Pupil,23 Oct 1998,../dataset/images/tt0118636.jpg
tt0124595,"Drama, Romance, Thriller",Return to Paradise,14 Aug 1998,../dataset/images/tt0124595.jpg
tt0120670,"Thriller, Action",Firestorm,09 Jan 1998,../dataset/images/tt0120670.jpg
tt0120765,"Comedy, Drama, Sport",My Giant,10 Apr 1998,../dataset/images/tt0120765.jpg
tt0120531,"Comedy, Romance",Woo,08 May 1998,../dataset/images/tt0120531.jpg
tt0120725,Comedy,Krippendorf's Tribe,27 Feb 1998,../dataset/images/tt0120725.jpg
tt0131857,"Comedy, Sport",BASEketball,31 Jul 1998,../dataset/images/tt0131857.jpg
tt0119988,"Crime, Drama, Thriller",Caught Up,27 Feb 1998,../dataset/images/tt0119988.jpg
tt0120321,"Comedy, Drama",Smoke Signals,26 Jun 1998,../dataset/images/tt0120321.jpg
tt0120586,"Crime, Drama",American History X,20 Nov 1998,../dataset/images/tt0120586.jpg
tt0120684,"Biography, Drama",Gods and Monsters,04 Nov 1998,../dataset/images/tt0120684.jpg
tt0119053,"Adventure, Comedy, Western",Almost Heroes,29 May 1998,../dataset/images/tt0119053.jpg
tt0120777,Comedy,The Opposite of Sex,22 May 1998,../dataset/images/tt0120777.jpg
tt0120782,"Crime, Drama, Mystery",Palmetto,20 Feb 1998,../dataset/images/tt0120782.jpg
tt0142231,Drama,Down in the Delta,25 Dec 1998,../dataset/images/tt0142231.jpg
tt0119891,"Horror, Sci-Fi, Thriller",Phantoms,23 Jan 1998,../dataset/images/tt0119891.jpg
tt0140888,Drama,Central Station,20 Nov 1998,../dataset/images/tt0140888.jpg
tt0120831,"Comedy, Drama",Slums of Beverly Hills,11 Sep 1998,../dataset/images/tt0120831.jpg
tt0120707,Comedy,Ride,27 Mar 1998,../dataset/images/tt0120707.jpg
tt0120533,"Comedy, Drama",Celebrity,20 Nov 1998,../dataset/images/tt0120533.jpg
tt0150915,"Biography, Drama, Music",Hilary and Jackie,05 Feb 1999,../dataset/images/tt0150915.jpg
tt0147004,"Comedy, Drama, Music",Little Voice,04 Dec 1998,../dataset/images/tt0147004.jpg
tt0118892,"Biography, Drama, Romance",Dangerous Beauty,20 Feb 1998,../dataset/images/tt0118892.jpg
tt0120645,"Comedy, Family",Meet the Deedles,27 Mar 1998,../dataset/images/tt0120645.jpg
tt0120723,"Comedy, Romance",Kissing a Fool,27 Feb 1998,../dataset/images/tt0120723.jpg
tt0120687,"Drama, Romance",The Governess,31 Jul 1998,../dataset/images/tt0120687.jpg
tt0120742,"Comedy, Sport",Major League: Back to the Minors,17 Apr 1998,../dataset/images/tt0120742.jpg
tt0119778,"Comedy, Drama, Romance",Next Stop Wonderland,21 Aug 1998,../dataset/images/tt0119778.jpg
tt0138704,"Drama, Thriller",Pi,10 Jul 1998,../dataset/images/tt0138704.jpg
tt0120728,"Comedy, Drama, Music",The Last Days of Disco,12 Jun 1998,../dataset/images/tt0120728.jpg
tt0147612,"Comedy, Drama",Happiness,16 Oct 1998,../dataset/images/tt0147612.jpg
tt0168808,"Documentary, Sport",Freeriders,11 Oct 1998,../dataset/images/tt0168808.jpg
tt0119670,"Comedy, Drama",The Mighty,30 Oct 1998,../dataset/images/tt0119670.jpg
tt0118789,"Comedy, Drama",Buffalo '66,26 Jun 1998,../dataset/images/tt0118789.jpg
tt0120643,"Drama, Romance",Dancing at Lughnasa,13 Nov 1998,../dataset/images/tt0120643.jpg
tt0126604,"Comedy, Drama",Pecker,09 Oct 1998,../dataset/images/tt0126604.jpg
tt0120823,Comedy,The Impostors,02 Oct 1998,../dataset/images/tt0120823.jpg
tt0120856,"Action, Adventure, Family",Tarzan and the Lost City,24 Apr 1998,../dataset/images/tt0120856.jpg
tt0120906,"Comedy, Crime, Drama",Zero Effect,30 Jan 1998,../dataset/images/tt0120906.jpg
tt0137386,"Comedy, Romance",Billy's Hollywood Screen Kiss,24 Jul 1998,../dataset/images/tt0137386.jpg
tt0139362,"Drama, Romance",High Art,12 Jun 1998,../dataset/images/tt0139362.jpg
tt0119336,"Comedy, Drama",Hurlyburly,25 Dec 1998,../dataset/images/tt0119336.jpg
tt0118863,"Comedy, Crime",Clay Pigeons,25 Sep 1998,../dataset/images/tt0118863.jpg
tt0120835,Drama,A Soldier's Daughter Never Cries,18 Sep 1998,../dataset/images/tt0120835.jpg
tt0119196,Thriller,The Gingerbread Man,23 Jan 1998,../dataset/images/tt0119196.jpg
tt0154420,Drama,The Celebration,19 Jun 1998,../dataset/images/tt0154420.jpg
tt0140282,"Action, Drama, Sport",In God's Hands,24 Apr 1998,../dataset/images/tt0140282.jpg
tt0118894,"Comedy, Drama",Cousin Bette,12 Jun 1998,../dataset/images/tt0118894.jpg
tt0122642,"Action, Crime",One Tough Cop,09 Oct 1998,../dataset/images/tt0122642.jpg
tt0120788,"Biography, Drama, Romance",Permanent Midnight,23 Apr 1999,../dataset/images/tt0120788.jpg
tt0120793,"Drama, Romance",A Price Above Rubies,25 Mar 1998,../dataset/images/tt0120793.jpg
tt0120879,"Drama, Music",Velvet Goldmine,23 Oct 1998,../dataset/images/tt0120879.jpg
tt0127722,"Crime, Drama, Thriller",Another Day in Paradise,,../dataset/images/tt0127722.jpg
tt0139615,Drama,Slam,07 Oct 1998,../dataset/images/tt0139615.jpg
tt0119153,"Drama, Action",Freedom Strike,26 Sep 1998,../dataset/images/tt0119153.jpg
tt0119934,"Biography, Drama, Sport",Without Limits,11 Sep 1998,../dataset/images/tt0119934.jpg
tt0124102,"Horror, Thriller",Strangeland,02 Oct 1998,../dataset/images/tt0124102.jpg
tt0119910,"Comedy, Drama, Romance",Polish Wedding,17 Jul 1998,../dataset/images/tt0119910.jpg
tt0118925,"Comedy, Drama, Family","Dancer, Texas Pop. 81",01 May 1998,../dataset/images/tt0118925.jpg
tt0118539,"Action, Adventure, Comedy",3 Ninjas: High Noon at Mega Mountain,18 Jun 1998,../dataset/images/tt0118539.jpg
tt0119577,"Biography, Drama",Love Is the Devil: Study for a Portrait of Francis Bacon,07 Oct 1998,../dataset/images/tt0119577.jpg
tt0119802,"Crime, Drama, Thriller",Monument Ave.,25 Sep 1998,../dataset/images/tt0119802.jpg
tt0140688,Drama,Whatever,10 Jul 1998,../dataset/images/tt0140688.jpg
tt0120510,"Comedy, Drama, Family",Wide Awake,20 Mar 1998,../dataset/images/tt0120510.jpg
tt0145394,Documentary,A Place Called Chiapas,07 May 1998,../dataset/images/tt0145394.jpg
tt0119494,"Drama, Romance, War",The Land Girls,12 Jun 1998,../dataset/images/tt0119494.jpg
tt0119560,"Comedy, Drama, Romance",No Looking Back,27 Mar 1998,../dataset/images/tt0119560.jpg
tt0118836,Comedy,Chairman of the Board,13 Mar 1998,../dataset/images/tt0118836.jpg
tt0120699,"Drama, Romance, Western",The Hi-Lo Country,22 Jan 1999,../dataset/images/tt0120699.jpg
tt0118736,"Action, Adventure, Comedy",Six-String Samurai,18 Sep 1998,../dataset/images/tt0118736.jpg
tt0120838,Comedy,Sour Grapes,17 Apr 1998,../dataset/images/tt0120838.jpg
tt0119734,"Comedy, Drama, Romance",Music from Another Room,12 Nov 1998,../dataset/images/tt0119734.jpg
tt0143874,"Crime, Drama, Fantasy",Shattered Image,04 Dec 1998,../dataset/images/tt0143874.jpg
tt0145048,Drama,Little Men,08 May 1998,../dataset/images/tt0145048.jpg
tt0144801,"Documentary, Biography",The Brandon Teena Story,23 Sep 1998,../dataset/images/tt0144801.jpg
tt0120213,"Comedy, Family",Slappy and the Stinkers,23 Jan 1998,../dataset/images/tt0120213.jpg
tt0119305,"Comedy, Crime, Drama",Homegrown,17 Apr 1998,../dataset/images/tt0119305.jpg
tt0120861,"Comedy, Drama, Romance",The Theory of Flight,24 Sep 1999,../dataset/images/tt0120861.jpg
tt0120813,"Comedy, Crime",Safe Men,07 Aug 1998,../dataset/images/tt0120813.jpg
tt0119892,"Crime, Drama",Phoenix,04 Sep 1998,../dataset/images/tt0119892.jpg
tt0120271,"Drama, Romance, War",Talk of Angels,30 Oct 1998,../dataset/images/tt0120271.jpg
tt0150290,Documentary,Dear Jesse,10 Oct 1998,../dataset/images/tt0150290.jpg
tt0120070,"Drama, War",Savior,,../dataset/images/tt0120070.jpg
tt0120219,"Documentary, Music",Storefront Hitchcock,27 Mar 1998,../dataset/images/tt0120219.jpg
tt0139669,Drama,True Friends,30 Jan 1998,../dataset/images/tt0139669.jpg
tt0122143,"Crime, Horror, Mystery",The Last Broadcast,23 Oct 1998,../dataset/images/tt0122143.jpg
tt0132213,"Comedy, Romance",Hi-Life,27 Nov 1998,../dataset/images/tt0132213.jpg
tt0119986,"Comedy, Drama",Reach the Rock,16 Oct 1998,../dataset/images/tt0119986.jpg
tt0124901,"Action, Comedy, Crime",Thursday,25 Sep 1998,../dataset/images/tt0124901.jpg
tt0099785,"Comedy, Family",Home Alone,16 Nov 1990,../dataset/images/tt0099785.jpg
tt0099653,"Drama, Fantasy, Romance",Ghost,13 Jul 1990,../dataset/images/tt0099653.jpg
tt0099348,"Adventure, Drama, Western",Dances with Wolves,21 Nov 1990,../dataset/images/tt0099348.jpg
tt0100405,"Comedy, Romance",Pretty Woman,23 Mar 1990,../dataset/images/tt0100405.jpg
tt0100758,"Action, Adventure, Comedy",Teenage Mutant Ninja Turtles,30 Mar 1990,../dataset/images/tt0100758.jpg
tt0099810,"Action, Adventure, Thriller",The Hunt for Red October,02 Mar 1990,../dataset/images/tt0099810.jpg
tt0100802,"Action, Sci-Fi",Total Recall,01 Jun 1990,../dataset/images/tt0100802.jpg
tt0099422,"Action, Comedy, Crime",Dick Tracy,15 Jun 1990,../dataset/images/tt0099422.jpg
tt0099938,"Action, Comedy, Crime",Kindergarten Cop,21 Dec 1990,../dataset/images/tt0099938.jpg
tt0099088,"Comedy, Sci-Fi, Western",Back to the Future Part III,25 May 1990,../dataset/images/tt0099088.jpg
tt0100404,"Mystery, Thriller",Presumed Innocent,27 Jul 1990,../dataset/images/tt0100404.jpg
tt0099371,"Action, Drama, Sport",Days of Thunder,27 Jun 1990,../dataset/images/tt0099371.jpg
tt0099044,"Action, Comedy, Crime",Another 48 Hrs.,08 Jun 1990,../dataset/images/tt0099044.jpg
tt0099141,"Action, Comedy",Bird on a Wire,18 May 1990,../dataset/images/tt0099141.jpg
tt0099674,"Crime, Drama",The Godfather: Part III,25 Dec 1990,../dataset/images/tt0099674.jpg
tt0099582,"Drama, Horror, Sci-Fi",Flatliners,10 Aug 1990,../dataset/images/tt0099582.jpg
tt0100157,Thriller,Misery,30 Nov 1990,../dataset/images/tt0100157.jpg
tt0099487,"Drama, Fantasy, Romance",Edward Scissorhands,14 Dec 1990,../dataset/images/tt0099487.jpg
tt0100419,"Comedy, Family",Problem Child,27 Jul 1990,../dataset/images/tt0100419.jpg
tt0099052,"Comedy, Fantasy, Horror",Arachnophobia,18 Jul 1990,../dataset/images/tt0099052.jpg
tt0099077,"Biography, Drama",Awakenings,11 Jan 1991,../dataset/images/tt0099077.jpg
tt0100050,"Comedy, Romance",Look Who's Talking Too,14 Dec 1990,../dataset/images/tt0100050.jpg
tt0099739,"Action, Drama, Crime",Hard to Kill,09 Feb 1990,../dataset/images/tt0099739.jpg
tt0099685,"Biography, Crime, Drama",Goodfellas,21 Sep 1990,../dataset/images/tt0099685.jpg
tt0100114,"Action, Adventure, Crime",Marked for Death,05 Oct 1990,../dataset/images/tt0100114.jpg
tt0100502,"Action, Sci-Fi",RoboCop 2,22 Jun 1990,../dataset/images/tt0100502.jpg
tt0100994,Western,Young Guns II,01 Aug 1990,../dataset/images/tt0100994.jpg
tt0099700,"Comedy, Fantasy, Horror",Gremlins 2: The New Batch,15 Jun 1990,../dataset/images/tt0099700.jpg
tt0100507,"Drama, Sport",Rocky V,16 Nov 1990,../dataset/images/tt0100507.jpg
tt0099892,"Comedy, Romance",Joe Versus the Volcano,09 Mar 1990,../dataset/images/tt0099892.jpg
tt0100395,"Comedy, Drama",Postcards from the Edge,14 Sep 1990,../dataset/images/tt0100395.jpg
tt0100140,"Comedy, Drama, Romance",Mermaids,14 Dec 1990,../dataset/images/tt0100140.jpg
tt0099365,"Action, Crime, Fantasy",Darkman,24 Aug 1990,../dataset/images/tt0099365.jpg
tt0099005,"Action, Comedy",Air America,10 Aug 1990,../dataset/images/tt0099005.jpg
tt0100403,"Action, Horror, Sci-Fi",Predator 2,21 Nov 1990,../dataset/images/tt0100403.jpg
tt0099699,"Comedy, Drama, Romance",Green Card,01 Feb 1991,../dataset/images/tt0099699.jpg
tt0100318,Thriller,Pacific Heights,28 Sep 1990,../dataset/images/tt0100318.jpg
tt0099253,"Fantasy, Horror",Child's Play 2,09 Nov 1990,../dataset/images/tt0099253.jpg
tt0100477,"Animation, Adventure, Crime",The Rescuers Down Under,16 Nov 1990,../dataset/images/tt0100477.jpg
tt0099850,"Action, Crime, Drama",Internal Affairs,12 Jan 1990,../dataset/images/tt0099850.jpg
tt0099204,"Comedy, Crime",Cadillac Man,18 May 1990,../dataset/images/tt0099204.jpg
tt0100133,"Action, Drama, War",Memphis Belle,12 Oct 1990,../dataset/images/tt0100133.jpg
tt0099800,"Comedy, Music, Romance",House Party,09 Mar 1990,../dataset/images/tt0099800.jpg
tt0099871,"Drama, Horror, Mystery",Jacob's Ladder,02 Nov 1990,../dataset/images/tt0099871.jpg
tt0099528,"Drama, Horror, Mystery",The Exorcist III,17 Aug 1990,../dataset/images/tt0099528.jpg
tt0100232,"Action, Adventure, Thriller",Navy Seals,20 Jul 1990,../dataset/images/tt0100232.jpg
tt0099512,"Comedy, Crime, Family",Ernest Goes to Jail,06 Apr 1990,../dataset/images/tt0099512.jpg
tt0099654,"Comedy, Family, Fantasy",Ghost Dad,29 Jun 1990,../dataset/images/tt0099654.jpg
tt0100212,"Comedy, Crime",My Blue Heaven,17 Aug 1990,../dataset/images/tt0100212.jpg
tt0100530,"Drama, Romance, Thriller",The Russia House,21 Dec 1990,../dataset/images/tt0100530.jpg
tt0099578,"Crime, Horror, Thriller",The First Power,06 Apr 1990,../dataset/images/tt0099578.jpg
tt0099615,"Comedy, Crime",The Freshman,27 Jul 1990,../dataset/images/tt0099615.jpg
tt0098987,"Action, Adventure, Comedy",The Adventures of Ford Fairlane,11 Jul 1990,../dataset/images/tt0098987.jpg
tt0102744,"Action, Adventure, Drama",Quigley Down Under,19 Oct 1990,../dataset/images/tt0102744.jpg
tt0100087,Comedy,Madhouse,16 Feb 1990,../dataset/images/tt0100087.jpg
tt0099878,"Animation, Comedy, Family",Jetsons: The Movie,06 Jul 1990,../dataset/images/tt0099878.jpg
tt0100691,Drama,Stella,02 Feb 1990,../dataset/images/tt0100691.jpg
tt0103035,Comedy,Taking Care of Business,17 Aug 1990,../dataset/images/tt0103035.jpg
tt0099128,"Comedy, Romance",Betsy's Wedding,22 Jun 1990,../dataset/images/tt0099128.jpg
tt0100611,Comedy,Sibling Rivalry,26 Oct 1990,../dataset/images/tt0100611.jpg
